MONTH,DAY_OF_MONTH,ORIGIN,DEST,ARR_DELAY,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
05,04,PHX,SEA,0.02,18.333333333333332,0,18.444444444444443,0,10.444444444444445
05,04,SFO,SEA,9.121621621621621,3.0476190476190474,0,27.952380952380953,0,25.428571428571427
05,04,SJC,SEA,7.473684210526316,0.3333333333333333,30.5,56.333333333333336,0,3.1666666666666665
05,05,ANC,SEA,-6.169811320754717,4.5,0,21.25,0,7.5
05,05,DEN,SEA,-3.7547169811320753,15.833333333333334,0,6.5,0,29.666666666666668
05,05,DFW,SEA,-2.4375,6.666666666666667,0,0,0,37.833333333333336
05,05,LAS,SEA,-0.32075471698113206,16.555555555555557,0,1.6666666666666667,0,54.888888888888886
05,05,LAX,SEA,4.114942528735632,34.72222222222222,0,5.333333333333333,0,31.055555555555557
05,05,ORD,SEA,7.658536585365853,39.888888888888886,0,1.8888888888888888,0,21.88888888888889
05,05,PDX,SEA,4.739130434782608,0,0,10.714285714285714,0,20.714285714285715
05,05,PHX,SEA,-13.882352941176471,2.6666666666666665,0,0,0,21
05,05,SFO,SEA,16.014084507042252,6.7272727272727275,0,13.363636363636363,0,48.54545454545455
05,05,SJC,SEA,-7.657894736842105,31.333333333333332,0,0,0,22.333333333333332
05,06,ANC,SEA,-4.568627450980392,94.5,0,6,0,0
05,06,DEN,SEA,-2.980392156862745,21.77777777777778,0,0.2222222222222222,0,19
05,06,DFW,SEA,-18.387096774193548,16,0,0,0,34
05,06,LAS,SEA,0.8269230769230769,2.875,0,0.125,0,69.125
05,06,LAX,SEA,-6.0256410256410255,8.5,0,2.5,0,19.5
05,06,ORD,SEA,-9.717948717948717,3.6,3.8,2.6,0,30
05,06,PDX,SEA,-2.5714285714285716,0,0,12.666666666666666,0,11
05,06,PHX,SEA,-14.10204081632653,0,0,1,0,30
05,06,SFO,SEA,-1.044776119402985,11.3,0,4.9,1,16.1
05,06,SJC,SEA,-4.027027027027027,0,0,14.5,0,11.5
05,07,ANC,SEA,-9.12962962962963,12,0,4.666666666666667,0,10.333333333333334
05,07,DEN,SEA,-2.215686274509804,24.77777777777778,0,3.7777777777777777,0,18.666666666666668
05,07,DFW,SEA,-2.75,33.25,24.5,27,0,9.25
05,07,LAS,SEA,7.098039215686274,20.2,0,26.2,0,25.9
05,07,LAX,SEA,11.181818181818182,16.5,0,17.772727272727273,0,17.545454545454547
05,07,ORD,SEA,-2.4358974358974357,15.333333333333334,0,3.3333333333333335,0,16.77777777777778
05,07,PDX,SEA,-7.35,0,0,36,0,0
05,07,PHX,SEA,-14.833333333333334,0,0,0,0,0
05,07,SFO,SEA,3.4461538461538463,1.7142857142857142,0,7.714285714285714,1.4285714285714286,18.071428571428573
05,07,SJC,SEA,3.4545454545454546,5,0,21,0,14.333333333333334
05,08,ANC,SEA,-6.923076923076923,2.6666666666666665,0,19.833333333333332,0,2.8333333333333335
05,08,DEN,SEA,2.290909090909091,9,1.4545454545454546,7.545454545454546,0,24.545454545454547
05,08,DFW,SEA,0.21875,6.375,7.75,15,0,11.375
05,08,LAS,SEA,-1.679245283018868,3.5,0,5.833333333333333,0,18.666666666666668
05,08,LAX,SEA,13.081395348837209,23.36842105263158,0,18,0,13.947368421052632
05,08,ORD,SEA,-3.073170731707317,11.8,29.2,4.4,0,32
05,08,PDX,SEA,-4.2272727272727275,0,0,0,0,70
05,08,PHX,SEA,-7.8,3,0,13.5,0,10.5
05,08,SFO,SEA,1.8714285714285714,5,0,13.375,0,17.875
05,08,SJC,SEA,16.428571428571427,58.22222222222222,0,5.666666666666667,0,0
05,09,ANC,SEA,-5.25,4.5,0,15.8,0,6
05,09,DEN,SEA,10.6,14.222222222222221,18.333333333333332,8.555555555555555,0,42.22222222222222
05,09,DFW,SEA,12.25,11.8,8.4,8.8,0,19.7
05,09,LAS,SEA,-1.58,6.833333333333333,0,4.833333333333333,0,19.833333333333332
05,09,LAX,SEA,11.72972972972973,19.571428571428573,0,10.523809523809524,0,13.904761904761905
05,09,ORD,SEA,-0.48717948717948717,8.4,5,5.2,0,78
05,09,PDX,SEA,-2.5454545454545454,0,4,10.5,0,10
05,09,PHX,SEA,4.745098039215686,8.4,0,8.7,0,13.1
05,09,SFO,SEA,-0.5217391304347826,0,0,3.625,4.75,29.125
05,09,SJC,SEA,-1.0555555555555556,4.5,0,2.5,0,20
05,10,ANC,SEA,-2.581818181818182,41,0,8,0,0
05,10,DEN,SEA,7.909090909090909,16.6,0.8666666666666667,14.933333333333334,0,11.8
05,10,DFW,SEA,19.178571428571427,2.2222222222222223,32,7.333333333333333,0,37.666666666666664
05,10,LAS,SEA,-6.653846153846154,16.8,0,4.4,0,5.8
05,10,LAX,SEA,-2.92,22.3,0,10.6,0,2.8
05,10,ORD,SEA,0.7560975609756098,8.875,12.625,5,0,21.625
05,10,PDX,SEA,-3.8636363636363638,18,0,0,0,0
05,10,PHX,SEA,-1.92,0,0,5,0,17.333333333333332
05,10,SFO,SEA,0.2028985507246377,12.272727272727273,0,5.7272727272727275,0,26.636363636363637
05,10,SJC,SEA,-6.945945945945946,0,0,7.5,0,9
05,11,ANC,SEA,8.767857142857142,180.75,0,21.25,0,0
05,11,DEN,SEA,7.425925925925926,11.4,0,6.3,0,34.4
05,11,DFW,SEA,0.5625,23,0,2.3333333333333335,0,10.333333333333334
05,11,LAS,SEA,-4.679245283018868,10.5,0,4.25,0,18.5
05,11,LAX,SEA,6.209876543209877,20,0,10.545454545454545,0,15.681818181818182
05,11,ORD,SEA,-0.3170731707317073,7.714285714285714,0,0.42857142857142855,0,33.42857142857143
05,11,PDX,SEA,-5.695652173913044,0,0,16,0,13
05,11,PHX,SEA,-2.3,4,0,2,18,17
05,11,SFO,SEA,13.98611111111111,5.608695652173913,0,5.6521739130434785,0.2608695652173913,44.47826086956522
05,11,SJC,SEA,-3.473684210526316,10,0,0.75,0,20.5
05,12,ANC,SEA,-3.6545454545454548,8.8,0,8,0,7.8
05,12,DEN,SEA,-0.8703703703703703,7,0,6,0,21.5
05,12,DFW,SEA,-1.46875,7.5,0,9.25,0,22.75
05,12,LAS,SEA,-8.11111111111111,1.5,0,0,0,55
05,12,LAX,SEA,2.6,11.066666666666666,0,14.333333333333334,0,22.2
05,12,ORD,SEA,8.048780487804878,13.1,0,5.9,0,28.5
05,12,PDX,SEA,-2.652173913043478,0,0,14.5,0,3
05,12,PHX,SEA,0.13725490196078433,10.666666666666666,4,0.16666666666666666,1.8333333333333333,34.333333333333336
05,12,SFO,SEA,2.342857142857143,6.222222222222222,0,9.444444444444445,0,26.444444444444443
05,12,SJC,SEA,6.7631578947368425,12.2,0,5.8,0,97.6
05,13,ANC,SEA,0.2777777777777778,27.5,0,5.5,0,6
05,13,DEN,SEA,-3.94,14,0,0,0,117
05,13,DFW,SEA,-12.40625,0,0,16,0,0
05,13,LAS,SEA,-7.173076923076923,14.166666666666666,0,2,0,15.666666666666666
05,13,LAX,SEA,-3.4430379746835444,8.636363636363637,0,7.090909090909091,0,27.272727272727273
05,13,ORD,SEA,3.875,19.272727272727273,0,8.545454545454545,0,16.636363636363637
05,13,PDX,SEA,-3.6818181818181817,0,0,20,0,48
05,13,PHX,SEA,-8.86,4.8,0,3.2,0,20.8
05,13,SFO,SEA,-0.4090909090909091,2.9166666666666665,0,3.9166666666666665,0,28
05,13,SJC,SEA,0.21621621621621623,9.2,0,3.2,0,42.2
05,14,ANC,SEA,-3.8518518518518516,3,0,5,0,24
05,14,DEN,SEA,-0.7755102040816326,10.6,2,5,1.2,35.4
05,14,DFW,SEA,-11.21875,24.5,0,0,0,0.5
05,14,LAS,SEA,-5.823529411764706,76,0,0.3333333333333333,0,15
05,14,LAX,SEA,3.779220779220779,39,0,5.583333333333333,0,19.333333333333332
05,14,ORD,SEA,0.28205128205128205,15.5,0,5.166666666666667,0,17.166666666666668
05,14,PDX,SEA,-7.6,0,0,0,0,0
05,14,PHX,SEA,-7.551020408163265,15.5,0,0,0,19.5
05,14,SFO,SEA,2.8125,4.75,0,5.25,0,29.5
05,14,SJC,SEA,3.8529411764705883,26.375,0,6,0,6.375
05,15,ANC,SEA,-4.327868852459017,9.8,0,22.4,0,0
05,15,DEN,SEA,1.9454545454545455,8.071428571428571,1.6428571428571428,13.285714285714286,0,13.142857142857142
05,15,DFW,SEA,-13.75,8.5,0,0,0,8
05,15,LAS,SEA,0.5094339622641509,1.8,0,18.1,0,9.2
05,15,LAX,SEA,18.36046511627907,17.548387096774192,0.3548387096774194,18.580645161290324,0,15.483870967741936
05,15,ORD,SEA,-1.951219512195122,1.6,0,17.4,0,14.6
05,15,PDX,SEA,5.869565217391305,2.6666666666666665,5,13.833333333333334,0,8.166666666666666
05,15,PHX,SEA,-1.8431372549019607,0.14285714285714285,2.5714285714285716,23.142857142857142,0,16.571428571428573
05,15,SFO,SEA,15.267605633802816,4.269230769230769,0,18.346153846153847,0,19.076923076923077
05,15,SJC,SEA,15.666666666666666,9.538461538461538,0,17.153846153846153,0,18.307692307692307
05,16,ANC,SEA,-3.1,11.285714285714286,0,14.285714285714286,0,7.142857142857143
05,16,DEN,SEA,0.9807692307692307,4.111111111111111,8.333333333333334,15.333333333333334,0,16.333333333333332
05,16,DFW,SEA,3.71875,18.77777777777778,1.6666666666666667,14,0,8.88888888888889
05,16,LAS,SEA,4.215686274509804,3.142857142857143,0,14.285714285714286,0,21.142857142857142
05,16,LAX,SEA,12.946666666666667,7.5,0.3,18.4,0,6.066666666666666
05,16,ORD,SEA,-10.948717948717949,2.6666666666666665,0,0,0,31.333333333333332
05,16,PDX,SEA,8.272727272727273,0.8571428571428571,0,13,0,12.857142857142858
05,16,PHX,SEA,9.137254901960784,12.428571428571429,1.6428571428571428,12.142857142857142,0,13
05,16,SFO,SEA,15.161764705882353,5.208333333333333,0,23.791666666666668,0,15.458333333333334
05,16,SJC,SEA,7.333333333333333,1.7,0,19.3,0,2.2
05,17,ANC,SEA,-6,19,0,0,0,0
05,17,DEN,SEA,-1.018181818181818,33.375,0,5.125,0,15
05,17,DFW,SEA,-7.34375,46.5,0,0,0,0
05,17,LAS,SEA,7.773584905660377,16.75,0,13.833333333333334,0,12.416666666666666
05,17,LAX,SEA,12.194805194805195,8.916666666666666,0,27.791666666666668,0,11.666666666666666
05,17,ORD,SEA,-7.658536585365853,13.2,0,19.6,0,3.6
05,17,PDX,SEA,-0.5217391304347826,2.5,0,18.75,0,8.25
05,17,PHX,SEA,1.7692307692307692,7.5,0,13.4,0,17.4
05,17,SFO,SEA,7.588235294117647,14,2.789473684210526,8.68421052631579,0,12.421052631578947
05,17,SJC,SEA,2.6842105263157894,2.4285714285714284,0,15.714285714285714,0,5
05,18,ANC,SEA,-9.524590163934427,0,0,17,0,0
05,18,DEN,SEA,9.074074074074074,19.625,0,9.5,0,13.5625
05,18,DFW,SEA,-3.4193548387096775,6.166666666666667,0,19.166666666666668,0,5.666666666666667
05,18,LAS,SEA,5.283018867924528,6.916666666666667,1.75,10.916666666666666,0,12
05,18,LAX,SEA,7.963855421686747,5.5,0,19.045454545454547,0,10.136363636363637
05,18,ORD,SEA,9.024390243902438,62.285714285714285,0,19.142857142857142,0,24.428571428571427
05,18,PDX,SEA,-1.7391304347826086,7,0,4,0,23.5
05,18,PHX,SEA,-0.11764705882352941,3.6,0,10.4,0,12.4
05,18,SFO,SEA,5.71830985915493,0.9444444444444444,2.388888888888889,9.777777777777779,0,19.38888888888889
05,18,SJC,SEA,6.2368421052631575,7,0,12.5,0.75,18.375
05,19,ANC,SEA,-9.396825396825397,0,0,13,0,9.5
05,19,DEN,SEA,6.351851851851852,10.666666666666666,0,12.25,0,16.583333333333332
05,19,DFW,SEA,9.28125,11,0,11.583333333333334,0,11.416666666666666
05,19,LAS,SEA,5.87037037037037,28.22222222222222,0,10.88888888888889,0,19.666666666666668
05,19,LAX,SEA,8.476744186046512,13.91304347826087,0,11.347826086956522,0,16.652173913043477
05,19,ORD,SEA,3.380952380952381,12.25,0,5.375,0,31.875
05,19,PDX,SEA,-2.130434782608696,3.3333333333333335,0,14,0,3.3333333333333335
05,19,PHX,SEA,2.923076923076923,21,0,12.625,0,2.25
05,19,SFO,SEA,19.757142857142856,9.67741935483871,0,11.516129032258064,0.45161290322580644,26.258064516129032
05,19,SJC,SEA,4.447368421052632,39.8,0,4.2,0,10.8
05,20,ANC,SEA,-1.728813559322034,42.6,0,5.8,0,3.4
05,20,DEN,SEA,3.8823529411764706,32.6,0,7,0,9
05,20,DFW,SEA,-12.6875,0,0,0,0,0
05,20,LAS,SEA,3.6346153846153846,35.9,0,8.4,0,15
05,20,LAX,SEA,2.9,44.69230769230769,0,8.615384615384615,2.076923076923077,11.384615384615385
05,20,ORD,SEA,2.575,7.75,0,0.25,0,51
05,20,PDX,SEA,-2.2857142857142856,1.25,4.25,12.25,0,1
05,20,PHX,SEA,-4.8431372549019605,0.6,0,15.4,0,11.8
05,20,SFO,SEA,24.746031746031747,8.333333333333334,0,7.966666666666667,0,39.666666666666664
05,20,SJC,SEA,2.5675675675675675,1.75,0,13.75,0,50.25
05,21,ANC,SEA,-3.193548387096774,22.666666666666668,0,2.6666666666666665,0,10
05,21,DEN,SEA,-5.529411764705882,7,0,7,0,18
05,21,DFW,SEA,5.090909090909091,21.8,0,1.3,0,26.8
05,21,LAS,SEA,0.48,10.5,0,6.5,0,56.25
05,21,LAX,SEA,2.721518987341772,5.153846153846154,0,12.076923076923077,0,19.153846153846153
05,21,ORD,SEA,-2.2051282051282053,13.166666666666666,0,0,0,46.166666666666664
05,21,PDX,SEA,-7.05,0,0,0,0,0
05,21,PHX,SEA,-5.877551020408164,0,0,12.333333333333334,0,32
05,21,SFO,SEA,24.52542372881356,27.818181818181817,0,4.2272727272727275,0.4090909090909091,36.31818181818182
05,21,SJC,SEA,4.205882352941177,12.666666666666666,0,7.666666666666667,0,19.5
05,22,ANC,SEA,-0.09375,6.666666666666667,0,2.3333333333333335,0,58.333333333333336
05,22,DEN,SEA,-0.09090909090909091,13.444444444444445,0,5.777777777777778,0,7.888888888888889
05,22,DFW,SEA,-6.15625,11.666666666666666,0,1,0,8.666666666666666
05,22,LAS,SEA,2.188679245283019,4.111111111111111,0,12.11111111111111,0.8888888888888888,17
05,22,LAX,SEA,4.9186046511627906,10.19047619047619,0.2857142857142857,11.19047619047619,0,17.666666666666668
05,22,ORD,SEA,-6.3,0,0,1.3333333333333333,0,51
05,22,PDX,SEA,-3.8636363636363638,0,0,11,0,13
05,22,PHX,SEA,-1.8076923076923077,8.333333333333334,0,7.666666666666667,0,18.833333333333332
05,22,SFO,SEA,10.571428571428571,10.952380952380953,0.7619047619047619,9,0,24.61904761904762
05,22,SJC,SEA,5.555555555555555,10.714285714285714,0,6.714285714285714,0,19.857142857142858
05,23,ANC,SEA,-5.9375,14.333333333333334,0,1.8333333333333333,0,19
05,23,DEN,SEA,7.2745098039215685,6.2,0,4.1,0,41.9
05,23,DFW,SEA,4.709677419354839,15.833333333333334,1.5,12.833333333333334,0,12
05,23,LAS,SEA,-6.372549019607843,7.333333333333333,0,1,0,81
05,23,LAX,SEA,1.4125,10.454545454545455,0,15.727272727272727,0,31.727272727272727
05,23,ORD,SEA,-3.128205128205128,10,0,5,0,43.75
05,23,PDX,SEA,-5.590909090909091,0,0,15.5,0,4.5
05,23,PHX,SEA,-5.729166666666667,6.4,0,10.2,0,5.8
05,23,SFO,SEA,10.121212121212121,13.529411764705882,0,6.705882352941177,0,31.058823529411764
05,23,SJC,SEA,6.861111111111111,82,0,2.2,0,11.8
05,24,ANC,SEA,-5.19672131147541,0,0,8.25,0,32.25
05,24,DEN,SEA,5.980769230769231,3.1666666666666665,0.16666666666666666,4.833333333333333,0,45.166666666666664
05,24,DFW,SEA,-1.967741935483871,24.166666666666668,0,4.166666666666667,2.3333333333333335,4.166666666666667
05,24,LAS,SEA,1.6326530612244898,43.42857142857143,0,2.5714285714285716,0,20.428571428571427
05,24,LAX,SEA,1.9615384615384615,13.25,0,21.333333333333332,0,10
05,24,ORD,SEA,-1.4736842105263157,13.857142857142858,0,13.714285714285714,0,17.714285714285715
05,24,PDX,SEA,22.095238095238095,539,0,0,0,0
05,24,PHX,SEA,-0.9791666666666666,35.333333333333336,0,0,0,8.5
05,24,SFO,SEA,12.915254237288135,5.5,0,7.4375,0.5625,41.3125
05,24,SJC,SEA,6.9375,4.5,0,11.5,0,136
05,25,ANC,SEA,-7.428571428571429,1.5,0,6.25,0,9
05,25,DEN,SEA,2.2264150943396226,15,0,0.7272727272727273,0,27.90909090909091
05,25,DFW,SEA,10.59375,12.714285714285714,26.428571428571427,0,0,36.714285714285715
05,25,LAS,SEA,0.8823529411764706,8.375,9.875,9.5,0,6.875
05,25,LAX,SEA,7.023809523809524,4,0.7142857142857143,11.952380952380953,0,14
05,25,ORD,SEA,10.794871794871796,31.375,4,0,0,70
05,25,PDX,SEA,2.0454545454545454,0,20.5,3.5,0,26
05,25,PHX,SEA,1,9.6,0,0,0,51
05,25,SFO,SEA,19.333333333333332,6.08,0,8.36,0,42.12
05,25,SJC,SEA,3.3513513513513513,2.6666666666666665,0,15,0,17
05,26,ANC,SEA,-6.378787878787879,12.5,0,6.5,0,23.5
05,26,DEN,SEA,8.018518518518519,11,2.642857142857143,8.785714285714286,0,32.07142857142857
05,26,DFW,SEA,43.05882352941177,43.375,10.5,23.5,0,120.75
05,26,LAS,SEA,3.7222222222222223,19.22222222222222,0,1.5555555555555556,0,17.333333333333332
05,26,LAX,SEA,7.840909090909091,29.428571428571427,0,14.857142857142858,0,12
05,26,ORD,SEA,-0.9047619047619048,12.777777777777779,6,5.444444444444445,0,20.555555555555557
05,26,PDX,SEA,-2.6818181818181817,1,0,11,0,17
05,26,PHX,SEA,4.490196078431373,42.166666666666664,0,0.5,0,25.166666666666668
05,26,SFO,SEA,20.014492753623188,22.08,0,3.12,0,34.56
05,26,SJC,SEA,2.973684210526316,2.25,0,15,0,3
05,27,ANC,SEA,-10.46031746031746,32,0,1,0,0
05,27,DEN,SEA,3.0816326530612246,9.272727272727273,0,1.5454545454545454,0,31.818181818181817
05,27,DFW,SEA,-1.125,40.5,0,7.25,0,3
05,27,LAS,SEA,0.7692307692307693,43.57142857142857,0,0.2857142857142857,0,15.714285714285714
05,27,LAX,SEA,0.6790123456790124,9.416666666666666,0,6.25,0,18.916666666666668
05,27,ORD,SEA,12.263157894736842,26.666666666666668,0,7.888888888888889,0,59.666666666666664
05,27,PDX,SEA,2.263157894736842,25.75,0,4.5,0,7.5
05,27,PHX,SEA,2.2653061224489797,12.375,0,10.625,0,4.125
05,27,SFO,SEA,15.564516129032258,10.25,0,13.25,0,44.4375
05,27,SJC,SEA,0.6944444444444444,5,0,2.3333333333333335,0,28
05,28,ANC,SEA,-5.3125,6.166666666666667,0,13,0,0
05,28,DEN,SEA,-0.9787234042553191,36.666666666666664,0,0,0,44.666666666666664
05,28,DFW,SEA,0.8709677419354839,17.4,0,15.6,0,8
05,28,LAS,SEA,-5,23.75,0,0,0,22.5
05,28,LAX,SEA,-3.1232876712328768,8.375,0,10.625,0,22.875
05,28,ORD,SEA,-7.216216216216216,20,0,0,0,9
05,28,PDX,SEA,-10,0,0,22,0,0
05,28,PHX,SEA,-0.45652173913043476,27,0,0.25,0,27.25
05,28,SFO,SEA,10.758620689655173,13.615384615384615,0,2.923076923076923,0,50.30769230769231
05,28,SJC,SEA,-2.8125,18,0,0.75,0,12.25
05,29,ANC,SEA,-0.7205882352941176,15.857142857142858,0,8.857142857142858,0,41.42857142857143
05,29,DEN,SEA,1.7692307692307692,1.625,0,13,0,19.5
05,29,DFW,SEA,7.71875,15.875,9,10.625,0,11.25
05,29,LAS,SEA,-7.06,8.666666666666666,0,1.6666666666666667,0,18.666666666666668
05,29,LAX,SEA,-2.6904761904761907,12.11111111111111,0,8,0,9.777777777777779
05,29,ORD,SEA,-1.5405405405405406,17.5,0,0,0,42.833333333333336
05,29,PDX,SEA,-1.25,11.333333333333334,0,11,0,5
05,29,PHX,SEA,5.081632653061225,27.444444444444443,0,5,0,34.22222222222222
05,29,SFO,SEA,7.166666666666667,8.6875,0,3.875,0,36
05,29,SJC,SEA,8.21875,31.666666666666668,0,1.1666666666666667,0,34.333333333333336
05,30,ANC,SEA,9.742424242424242,107.71428571428571,0,37.285714285714285,0,4.285714285714286
05,30,DEN,SEA,12.705882352941176,8.133333333333333,4.6,30.8,0,6.933333333333334
05,30,DFW,SEA,5.46875,5,22.5,19,0,9.166666666666666
05,30,LAS,SEA,18.46938775510204,40.916666666666664,0,33.25,0,35.666666666666664
05,30,LAX,SEA,1.064102564102564,13.416666666666666,0,39.75,0,2.25
05,30,ORD,SEA,14.102564102564102,21.5,0,20.583333333333332,0,14.666666666666666
05,30,PDX,SEA,22.9,0,0,22.857142857142858,0,50.714285714285715
05,30,PHX,SEA,2,0.5714285714285714,0,43.142857142857146,0,5.714285714285714
05,30,SFO,SEA,8.646153846153846,7.578947368421052,0,12.631578947368421,0,27.42105263157895
05,30,SJC,SEA,-3.6,0,0,81,0,0
05,31,ANC,SEA,0.23529411764705882,12.857142857142858,0,14.285714285714286,0,0
05,31,DEN,SEA,-1.9811320754716981,10.4,0,0.6,0,26.8
05,31,DFW,SEA,2.935483870967742,6.2,38.2,0.2,0,36.2
05,31,LAS,SEA,-7.811320754716981,2,0,6.333333333333333,0,36.333333333333336
05,31,LAX,SEA,-4.773809523809524,18.5,0,26,0,3.5
05,31,ORD,SEA,27.536585365853657,24.1,39.1,51.3,0,24.7
05,31,PDX,SEA,7.904761904761905,235,0,27,0,0
05,31,PHX,SEA,-6.04,11.5,0,12.5,0,13
05,31,SFO,SEA,2.388059701492537,7.5,0,2.5,2.875,67.5
05,31,SJC,SEA,-7.394736842105263,9.333333333333334,0,18.666666666666668,0,0.3333333333333333
06,01,ANC,SEA,1.6666666666666667,8.125,0,11.625,0,21.625
06,01,DEN,SEA,4.074074074074074,11,0,2.2222222222222223,0,42.111111111111114
06,01,DFW,SEA,-1.696969696969697,18.428571428571427,3.4285714285714284,4,0,4.714285714285714
06,01,LAS,SEA,4.150943396226415,7.555555555555555,0,12.11111111111111,0,34.22222222222222
06,01,LAX,SEA,1.4252873563218391,15.181818181818182,0,7.818181818181818,0,12.181818181818182
06,01,ORD,SEA,6,15.090909090909092,0,6.909090909090909,0,29.09090909090909
06,01,PDX,SEA,32.69565217391305,237,0,0,0,42.666666666666664
06,01,PHX,SEA,-0.3877551020408163,18.833333333333332,0,5.166666666666667,0,4
06,01,SFO,SEA,3.492957746478873,6.833333333333333,0,8.666666666666666,0,26.5
06,01,SJC,SEA,2.789473684210526,5.666666666666667,0,11,0,28.166666666666668
06,02,ANC,SEA,1.9264705882352942,14.11111111111111,0,4.222222222222222,0,17.666666666666668
06,02,DEN,SEA,4.2592592592592595,15.4,0,3.9,0,19.8
06,02,DFW,SEA,38.121212121212125,0.42857142857142855,33,16.071428571428573,0,47.285714285714285
06,02,LAS,SEA,0.32075471698113206,40.666666666666664,0,8,0,8
06,02,LAX,SEA,0.6559139784946236,8.461538461538462,0,11.923076923076923,0,26
06,02,ORD,SEA,11.272727272727273,41.2,0,28.8,0,2.8
06,02,PDX,SEA,18,1.1666666666666667,0,19.166666666666668,0,55.5
06,02,PHX,SEA,-0.52,12.6,0,9.8,0,5.4
06,02,SFO,SEA,6.8,24.083333333333332,0,7.916666666666667,0,29.5
06,02,SJC,SEA,-4.7368421052631575,0,0,26,0,0
06,03,ANC,SEA,8.686567164179104,22,0,12.714285714285714,0,75.28571428571429
06,03,DEN,SEA,1.411764705882353,17.5,0.8333333333333334,1.5,0,37.333333333333336
06,03,DFW,SEA,9.875,59.666666666666664,0,0,0,52.5
06,03,LAS,SEA,-7.176470588235294,10.8,0,0.2,0,47.4
06,03,LAX,SEA,-6.726190476190476,34.333333333333336,0,5.333333333333333,0,6.333333333333333
06,03,ORD,SEA,-2.7209302325581395,13,0,5.571428571428571,0,5
06,03,PDX,SEA,-2.9545454545454546,0,0,1.5,0,45
06,03,PHX,SEA,-5.3125,23.25,0,0,0,16.5
06,03,SFO,SEA,8.5,3.8181818181818183,0,19.727272727272727,0,63.18181818181818
06,03,SJC,SEA,-9.13888888888889,0,0,7.5,0,9.5
06,04,ANC,SEA,-0.391304347826087,5.857142857142857,0,11.428571428571429,0,37.57142857142857
06,04,DEN,SEA,0.2545454545454545,14.6,0.3,3.7,0,21.5
06,04,DFW,SEA,-3.128205128205128,32.25,0,6.25,0,8.5
06,04,LAS,SEA,-6.215686274509804,13.571428571428571,0,3.5714285714285716,0,12.714285714285714
06,04,LAX,SEA,-4.011904761904762,8.333333333333334,0,10.777777777777779,0,19.11111111111111
06,04,ORD,SEA,-6.930232558139535,19.833333333333332,0,6.5,0,8.166666666666666
06,04,PDX,SEA,-9.466666666666667,0,0,0,0,0
06,04,PHX,SEA,-5.122448979591836,19.666666666666668,0,5.333333333333333,0,8.5
06,04,SFO,SEA,21.45762711864407,25.714285714285715,1.380952380952381,1.7619047619047619,1.5714285714285714,46.80952380952381
06,04,SJC,SEA,25.441176470588236,205.75,0,0,0,51
06,05,ANC,SEA,-2.3378378378378377,3.3333333333333335,0,9.5,0,17.166666666666668
06,05,DEN,SEA,-0.01639344262295082,22.636363636363637,0,7.363636363636363,0,22.90909090909091
06,05,DFW,SEA,1.6,45.166666666666664,0,0,0,26.5
06,05,LAS,SEA,-5.60377358490566,3.25,0,2.5,0,26.5
06,05,LAX,SEA,-0.3626373626373626,13.692307692307692,1.2307692307692308,11.923076923076923,0,7.3076923076923075
06,05,ORD,SEA,-0.22222222222222224,61,0,0,0,41
06,05,PDX,SEA,-9.625,0,0,0,0,0
06,05,PHX,SEA,1,5.1,0,8.2,0,14
06,05,SFO,SEA,7.130434782608695,19.214285714285715,1.2142857142857142,0.35714285714285715,0,34.357142857142854
06,05,SJC,SEA,13.567567567567568,114,0,0.6,0,16.6
06,06,ANC,SEA,-0.9315068493150684,28.22222222222222,0,11.666666666666666,0,0.5555555555555556
06,06,DEN,SEA,2.3220338983050848,14.25,8.125,12,0,47.25
06,06,DFW,SEA,11.076923076923077,48.7,0,8.4,0,11.7
06,06,LAS,SEA,-8.92156862745098,48.5,0,0,0,19.5
06,06,LAX,SEA,-3.8505747126436782,7.8,0.6,39.8,0,0
06,06,ORD,SEA,3.8636363636363638,60.875,0,2.625,0,11
06,06,PDX,SEA,-0.625,61.5,0,11,0,0
06,06,PHX,SEA,-6.530612244897959,14,0,0,0,10
06,06,SFO,SEA,-4.625,10.6,0,10,0,13.2
06,06,SJC,SEA,1.3714285714285714,46.333333333333336,0,3,0,30.333333333333332
06,07,ANC,SEA,-3.675675675675676,0.2222222222222222,0,14.444444444444445,0,4.777777777777778
06,07,DEN,SEA,4.901639344262295,21.785714285714285,3.4285714285714284,10.714285714285714,0,23.357142857142858
06,07,DFW,SEA,-0.5526315789473685,69.25,0,1,0,4
06,07,LAS,SEA,-2.86,14.714285714285714,0,0.14285714285714285,0,36.42857142857143
06,07,LAX,SEA,-3.3626373626373627,28.77777777777778,0,7.222222222222222,0,15.333333333333334
06,07,ORD,SEA,5.608695652173913,8.333333333333334,1.0833333333333333,11.5,0,25.583333333333332
06,07,PDX,SEA,-3.0588235294117645,0,0,12,0,7.666666666666667
06,07,PHX,SEA,-4.38,48,0,2,0,16.75
06,07,SFO,SEA,-0.5238095238095238,26.875,0,1.125,2.75,34
06,07,SJC,SEA,-6.5,0,0,0,0,0
06,08,ANC,SEA,1.5466666666666666,5.833333333333333,0,18,0,3.1666666666666665
06,08,DEN,SEA,10.67741935483871,16.77777777777778,4.388888888888889,25.77777777777778,0,10.38888888888889
